GABRA3	DB00292	1
GABRA4	DB00292	1
GABRA5	DB00292	1
GABRA6	DB00292	1
GABRB1	DB00292	1
GABRB2	DB00292	1
GABRB3	DB00292	1
GABRD	DB00292	1
GABRE	DB00292	1
GABRG1	DB00292	1
GABRG2	DB00292	1
GABRG3	DB00292	1
GABRP	DB00292	1
GABRQ	DB00292	1
GABRA1	DB00306	1
GABRA2	DB00306	1
GABRA3	DB00306	1
GABRA4	DB00306	1
GABRA5	DB00306	1
GABRA6	DB00306	1
GABRB1	DB00306	1
GABRB2	DB00306	1
GABRB3	DB00306	1
GABRD	DB00306	1
GABRE	DB00306	1
GABRG1	DB00306	1
GABRG2	DB00306	1
GABRG3	DB00306	1
GABRP	DB00306	1
GABRQ	DB00306	1
GABRA1	DB00312	1
GABRA2	DB00312	1
GABRA3	DB00312	1
GABRA4	DB00312	1
GABRA5	DB00312	1
GABRA6	DB00312	1
GABRB1	DB00312	1
GABRB2	DB00312	1
GABRB3	DB00312	1
GABRD	DB00312	1
GABRE	DB00312	1
GABRG1	DB00312	1
GABRG2	DB00312	1
GABRG3	DB00312	1
GABRP	DB00312	1
GABRQ	DB00312	1
GRIN1	DB00312	0
GRIN2A	DB00312	0
GRIN2B	DB00312	0
GRIN2C	DB00312	0
GRIN2D	DB00312	0
GRIN3A	DB00312	0
GRIN3B	DB00312	0
SCN1A	DB00313	0
SCN10A	DB00313	0
SCN11A	DB00313	0
SCN2A	DB00313	0
SCN3A	DB00313	0
SCN4A	DB00313	0
SCN5A	DB00313	0
SCN7A	DB00313	0
SCN8A	DB00313	0
SCN9A	DB00313	0
SCN1B	DB00313	0
SCN2B	DB00313	0
SCN3B	DB00313	0
SCN4B	DB00313	0
KCNH2	DB00321	0
KCNH6	DB00321	0
KCNH7	DB00321	0
GRIN1	DB00333	0
GRIN2A	DB00333	0
GRIN2B	DB00333	0
GRIN2C	DB00333	0
GRIN2D	DB00333	0
GRIN3A	DB00333	0
GRIN3B	DB00333	0
DRD1	DB00334	0
DRD5	DB00334	0
ADRB1	DB00334	0
ADRB2	DB00334	0
ADRB3	DB00334	0
HTR1A	DB00334	0
HTR1B	DB00334	0
HTR1D	DB00334	0
HTR1E	DB00334	0
HTR1F	DB00334	0
GABRA1	DB00334	0
GABRA2	DB00334	0
GABRA3	DB00334	0
GABRA5	DB00334	0
GABRG1	DB00334	0
GABRG2	DB00334	0
GABRG3	DB00334	0
CHRM1	DB00340	0
CHRM2	DB00340	0
CHRM3	DB00340	0
CHRM4	DB00340	0
CHRM5	DB00340	0
GABRA1	DB00349	1
GABRA2	DB00349	1
GABRA3	DB00349	1
GABRA4	DB00349	1
GABRA5	DB00349	1
GABRA6	DB00349	1
GABRB1	DB00349	1
GABRB2	DB00349	1
GABRB3	DB00349	1
GABRD	DB00349	1
GABRE	DB00349	1
GABRG1	DB00349	1
GABRG2	DB00349	1
GABRG3	DB00349	1
GABRP	DB00349	1
GABRQ	DB00349	1
CHRM1	DB00366	0
CHRM2	DB00366	0
CHRM3	DB00366	0
CHRM4	DB00366	0
CHRM5	DB00366	0
ADRA1A	DB00370	0
ADRA1B	DB00370	0
ADRA1D	DB00370	0
GABRA1	DB00371	1
GABRA2	DB00371	1
GABRA3	DB00371	1
GABRA4	DB00371	1
GABRA5	DB00371	1
GABRA6	DB00371	1
GABRB1	DB00371	1
GABRB2	DB00371	1
GABRB3	DB00371	1
GABRD	DB00371	1
GABRE	DB00371	1
GABRG1	DB00371	1
GABRG2	DB00371	1
GABRG3	DB00371	1
GABRP	DB00371	1
GABRQ	DB00371	1
CACNA1B	DB00381	0
CACNA1B	DB00381	0
GABRA1	DB00402	1
GABRA2	DB00402	1
GABRA3	DB00402	1
GABRA4	DB00402	1
GABRA5	DB00402	1
GABRA6	DB00402	1
GABRB1	DB00402	1
GABRB2	DB00402	1
GABRB3	DB00402	1
GABRD	DB00402	1
GABRE	DB00402	1
GABRG1	DB00402	1
GABRG2	DB00402	1
GABRG3	DB00402	1
GABRP	DB00402	1
GABRQ	DB00402	1
GABRA1	DB00404	1
GABRA2	DB00404	1
GABRA3	DB00404	1
GABRA4	DB00404	1
GABRA5	DB00404	1
GABRA6	DB00404	1
GABRB1	DB00404	1
GABRB2	DB00404	1
GABRB3	DB00404	1
GABRD	DB00404	1
GABRE	DB00404	1
GABRG1	DB00404	1
GABRG2	DB00404	1
GABRG3	DB00404	1
GABRP	DB00404	1
GABRQ	DB00404	1
GRIN1	DB00418	0
GRIN2A	DB00418	0
GRIN2B	DB00418	0
GRIN2C	DB00418	0
GRIN2D	DB00418	0
GRIN3A	DB00418	0
GRIN3B	DB00418	0
SRD5A1	DB00421	0
SRD5A2	DB00421	0
SRD5A3	DB00421	0
CACNG1	DB00421	0
CACNG2	DB00421	0
CACNG3	DB00421	0
CACNG4	DB00421	0
CACNG5	DB00421	0
CACNG6	DB00421	0
CACNG7	DB00421	0
CACNG8	DB00421	0
CACNA2D1	DB00421	0
CACNA2D2	DB00421	0
CACNA2D3	DB00421	0
CACNA2D4	DB00421	0
CACNA1C	DB00421	0
CACNA1D	DB00421	0
CACNA1F	DB00421	0
CACNA1S	DB00421	0
CACNB1	DB00421	0
CACNB2	DB00421	0
CACNB3	DB00421	0
CACNB4	DB00421	0
CACNA1B	DB00421	0
CACNA1A	DB00421	0
CACNA1E	DB00421	0
CACNA1G	DB00421	0
CACNA1H	DB00421	0
CACNA1I	DB00421	0
ADRA1A	DB00433	0
ADRA1B	DB00433	0
ADRA1D	DB00433	0
ADRA2A	DB00433	0
ADRA2B	DB00433	0
ADRA2C	DB00433	0
GABRA1	DB00463	1
GABRA2	DB00463	1
GABRA3	DB00463	1
GABRA4	DB00463	1
GABRA5	DB00463	1
GABRA6	DB00463	1
GABRB1	DB00463	1
GABRB2	DB00463	1
GABRB3	DB00463	1
GABRD	DB00463	1
GABRE	DB00463	1
GABRG1	DB00463	1
GABRG2	DB00463	1
GABRG3	DB00463	1
GABRP	DB00463	1
GABRQ	DB00463	1
GABRA1	DB00475	1
GABRA2	DB00475	1
GABRA3	DB00475	1
GABRA4	DB00475	1
GABRA5	DB00475	1
GABRA6	DB00475	1
GABRB1	DB00475	1
GABRB2	DB00475	1
GABRB3	DB00475	1
GABRD	DB00475	1
GABRE	DB00475	1
GABRG1	DB00475	1
GABRG2	DB00475	1
GABRG3	DB00475	1
GABRP	DB00475	1
GABRQ	DB00475	1
DRD1	DB00477	0
DRD5	DB00477	0
ADRA1A	DB00477	0
ADRA1B	DB00477	0
ADRA1D	DB00477	0
ADRA2A	DB00477	0
ADRA2B	DB00477	0
ADRA2C	DB00477	0
ADRA1A	DB00490	1
ADRA1B	DB00490	1
ADRA1D	DB00490	1
CYBB	DB00514	0
CYBA	DB00514	0
NCF1	DB00514	0
NCF2	DB00514	0
NCF4	DB00514	0
RAC1	DB00514	0
RAC2	DB00514	0
ADRA2A	DB00540	0
ADRA2B	DB00540	0
ADRA2C	DB00540	0
ADRB1	DB00540	0
ADRB2	DB00540	0
ADRB3	DB00540	0
CHRM1	DB00540	0
CHRM2	DB00540	0
CHRM3	DB00540	0
CHRM4	DB00540	0
CHRM5	DB00540	0
ADRA1A	DB00543	0
ADRA1B	DB00543	0
ADRA1D	DB00543	0
CHRM1	DB00543	0
CHRM2	DB00543	0
CHRM3	DB00543	0
CHRM4	DB00543	0
CHRM5	DB00543	0
ADRA2A	DB00543	0
ADRA2B	DB00543	0
ADRA2C	DB00543	0
GABRA1	DB00546	1
GABRA2	DB00546	1
GABRA3	DB00546	1
GABRA4	DB00546	1
GABRA5	DB00546	1
GABRA6	DB00546	1
GABRB1	DB00546	1
GABRB2	DB00546	1
GABRB3	DB00546	1
GABRD	DB00546	1
GABRE	DB00546	1
GABRG1	DB00546	1
GABRG2	DB00546	1
GABRG3	DB00546	1
GABRP	DB00546	1
GABRQ	DB00546	1
SCN1A	DB00555	0
SCN10A	DB00555	0
SCN11A	DB00555	0
SCN2A	DB00555	0
SCN3A	DB00555	0
SCN4A	DB00555	0
SCN5A	DB00555	0
SCN7A	DB00555	0
SCN8A	DB00555	0
SCN9A	DB00555	0
DRD1	DB00555	0
DRD5	DB00555	0
GABRA1	DB00555	0
GABRA2	DB00555	0
GABRA3	DB00555	0
GABRA5	DB00555	0
GABRG1	DB00555	0
GABRG2	DB00555	0
GABRG3	DB00555	0
CA1	DB00562	0
CA13	DB00562	0
CA14	DB00562	0
CA2	DB00562	0
CA3	DB00562	0
CA4	DB00562	0
CA5A	DB00562	0
CA5B	DB00562	0
CA6	DB00562	0
CA7	DB00562	0
CA9	DB00562	0
SCN1A	DB00564	0
SCN10A	DB00564	0
SCN11A	DB00564	0
SCN2A	DB00564	0
SCN3A	DB00564	0
SCN4A	DB00564	0
SCN5A	DB00564	0
SCN7A	DB00564	0
SCN8A	DB00564	0
SCN9A	DB00564	0
KCNH2	DB00590	0
KCNH6	DB00590	0
KCNH7	DB00590	0
ADRA1A	DB00598	0
ADRA1B	DB00598	0
ADRA1D	DB00598	0
GABRA1	DB00603	0
GABRA2	DB00603	0
GABRA3	DB00603	0
GABRA4	DB00603	0
GABRA5	DB00603	0
GABRA6	DB00603	0
GABRB1	DB00603	0
GABRB2	DB00603	0
GABRB3	DB00603	0
GABRD	DB00603	0
GABRE	DB00603	0
GABRG1	DB00603	0
GABRG2	DB00603	0
GABRG3	DB00603	0
GABRP	DB00603	0
GABRQ	DB00603	0
CA1	DB00606	0
CA13	DB00606	0
CA14	DB00606	0
CA2	DB00606	0
CA3	DB00606	0
CA4	DB00606	0
CA5A	DB00606	0
CA5B	DB00606	0
CA6	DB00606	0
CA7	DB00606	0
CA9	DB00606	0
GABRA1	DB00628	1
GABRA2	DB00628	1
GABRA3	DB00628	1
GABRA4	DB00628	1
GABRA5	DB00628	1
GABRA6	DB00628	1
GABRB1	DB00628	1
GABRB2	DB00628	1
GABRB3	DB00628	1
GABRD	DB00628	1
GABRE	DB00628	1
GABRG1	DB00628	1
GABRG2	DB00628	1
GABRG3	DB00628	1
GABRP	DB00628	1
GABRQ	DB00628	1
CACNA1C	DB00653	0
CACNA1D	DB00653	0
CACNA1F	DB00653	0
CACNA1S	DB00653	0
CACNB1	DB00653	0
CACNB2	DB00653	0
CACNB3	DB00653	0
CACNB4	DB00653	0
CACNA1A	DB00653	0
GABRA1	DB00659	1
GABRA2	DB00659	1
GABRA3	DB00659	1
GABRA4	DB00659	1
GABRA5	DB00659	1
GABRA6	DB00659	1
GABRB1	DB00659	1
GABRB2	DB00659	1
GABRB3	DB00659	1
GABRD	DB00659	1
GABRE	DB00659	1
GABRG1	DB00659	1
GABRG2	DB00659	1
GABRG3	DB00659	1
GABRP	DB00659	1
GABRQ	DB00659	1
GRIN1	DB00659	0
GRIN2A	DB00659	0
GRIN2B	DB00659	0
GRIN2C	DB00659	0
GRIN2D	DB00659	0
GRIN3A	DB00659	0
GRIN3B	DB00659	0
PRKCA	DB00675	0
PRKCB	DB00675	0
PRKCD	DB00675	0
PRKCE	DB00675	0
PRKCG	DB00675	0
PRKCI	DB00675	0
PRKCQ	DB00675	0
PRKCZ	DB00675	0
GABRA1	DB00683	1
GABRA2	DB00683	1
GABRA3	DB00683	1
GABRA4	DB00683	1
GABRA5	DB00683	1
GABRA6	DB00683	1
GABRB1	DB00683	1
GABRB2	DB00683	1
GABRB3	DB00683	1
GABRD	DB00683	1
GABRE	DB00683	1
GABRG1	DB00683	1
GABRG2	DB00683	1
GABRG3	DB00683	1
GABRP	DB00683	1
GABRQ	DB00683	1
GABRA1	DB00690	1
GABRA2	DB00690	1
GABRA3	DB00690	1
GABRA4	DB00690	1
GABRA5	DB00690	1
GABRA6	DB00690	1
GABRB1	DB00690	1
GABRB2	DB00690	1
GABRB3	DB00690	1
GABRD	DB00690	1
GABRE	DB00690	1
GABRG1	DB00690	1
GABRG2	DB00690	1
GABRG3	DB00690	1
GABRP	DB00690	1
GABRQ	DB00690	1
DRD1	DB00696	1
DRD5	DB00696	1
ADRA2A	DB00697	1
ADRA2B	DB00697	1
ADRA2C	DB00697	1
ADRA1A	DB00697	1
ADRA1B	DB00697	1
ADRA1D	DB00697	1
ADRB1	DB00715	0
ADRB2	DB00715	0
ADRB3	DB00715	0
CHRM1	DB00715	0
CHRM2	DB00715	0
CHRM3	DB00715	0
CHRM4	DB00715	0
CHRM5	DB00715	0
KCNMA1	DB00721	0
KCNMB1	DB00721	0
KCNMB2	DB00721	0
KCNMB3	DB00721	0
KCNMB4	DB00721	0
KCNN4	DB00721	0
KCNN1	DB00721	0
KCNN2	DB00721	0
KCNN3	DB00721	0
MAOA	DB00721	0
MAOB	DB00721	0
GABRA1	DB00753	1
GABRA2	DB00753	1
GABRA3	DB00753	1
GABRA4	DB00753	1
GABRA5	DB00753	1
GABRA6	DB00753	1
GABRB1	DB00753	1
GABRB2	DB00753	1
GABRB3	DB00753	1
GABRD	DB00753	1
GABRE	DB00753	1
GABRG1	DB00753	1
GABRG2	DB00753	1
GABRG3	DB00753	1
GABRP	DB00753	1
GABRQ	DB00753	1
SCN1A	DB00776	0
SCN10A	DB00776	0
SCN11A	DB00776	0
SCN2A	DB00776	0
SCN3A	DB00776	0
SCN4A	DB00776	0
SCN5A	DB00776	0
SCN7A	DB00776	0
SCN8A	DB00776	0
SCN9A	DB00776	0
SCN1B	DB00776	0
SCN2B	DB00776	0
SCN3B	DB00776	0
SCN4B	DB00776	0
CHRM1	DB00777	0
CHRM2	DB00777	0
CHRM3	DB00777	0
CHRM4	DB00777	0
CHRM5	DB00777	0
GABRA1	DB00794	1
GABRA2	DB00794	1
GABRA3	DB00794	1
GABRA4	DB00794	1
GABRA5	DB00794	1
GABRA6	DB00794	1
GABRB1	DB00794	1
GABRB2	DB00794	1
GABRB3	DB00794	1
GABRD	DB00794	1
GABRE	DB00794	1
GABRG1	DB00794	1
GABRG2	DB00794	1
GABRG3	DB00794	1
GABRP	DB00794	1
GABRQ	DB00794	1
GABRA1	DB00801	1
GABRA2	DB00801	1
GABRA3	DB00801	1
GABRA4	DB00801	1
GABRA5	DB00801	1
GABRA6	DB00801	1
GABRB1	DB00801	1
GABRB2	DB00801	1
GABRB3	DB00801	1
GABRD	DB00801	1
GABRE	DB00801	1
GABRG1	DB00801	1
GABRG2	DB00801	1
GABRG3	DB00801	1
GABRP	DB00801	1
GABRQ	DB00801	1
GABRA1	DB00818	1
GABRA2	DB00818	1
GABRA3	DB00818	1
GABRA4	DB00818	1
GABRA5	DB00818	1
GABRA6	DB00818	1
GABRB1	DB00818	1
GABRB2	DB00818	1
GABRB3	DB00818	1
GABRD	DB00818	1
GABRE	DB00818	1
GABRG1	DB00818	1
GABRG2	DB00818	1
GABRG3	DB00818	1
GABRP	DB00818	1
GABRQ	DB00818	1
CACNA1C	DB00825	0
CACNA1D	DB00825	0
CACNA1F	DB00825	0
CACNA1S	DB00825	0
CACNB1	DB00825	0
CACNB2	DB00825	0
CACNB3	DB00825	0
CACNB4	DB00825	0
CACNA1A	DB00825	0
GABRA1	DB00829	1
GABRA2	DB00829	1
GABRA3	DB00829	1
GABRA4	DB00829	1
GABRA5	DB00829	1
GABRA6	DB00829	1
GABRB1	DB00829	1
GABRB2	DB00829	1
GABRB3	DB00829	1
GABRD	DB00829	1
GABRE	DB00829	1
GABRG1	DB00829	1
GABRG2	DB00829	1
GABRG3	DB00829	1
GABRP	DB00829	1
GABRQ	DB00829	1
ABCC8	DB00839	0
KCNJ11	DB00839	0
ADRA1A	DB00841	1
ADRA1B	DB00841	1
ADRA1D	DB00841	1
GABRA1	DB00842	1
GABRA2	DB00842	1
GABRA3	DB00842	1
GABRA4	DB00842	1
GABRA5	DB00842	1
GABRA6	DB00842	1
GABRB1	DB00842	1
GABRB2	DB00842	1
GABRB3	DB00842	1
GABRD	DB00842	1
GABRE	DB00842	1
GABRG1	DB00842	1
GABRG2	DB00842	1
GABRG3	DB00842	1
GABRP	DB00842	1
GABRQ	DB00842	1
NFKB2	DB00843	0
NFKB1	DB00843	0
GRIN1	DB00843	0
GRIN2A	DB00843	0
GRIN2B	DB00843	0
GRIN2C	DB00843	0
GRIN2D	DB00843	0
GRIN3A	DB00843	0
GRIN3B	DB00843	0
ATF1	DB00852	0
ATF2	DB00852	0
ATF3	DB00852	0
ATF4	DB00852	0
ATF5	DB00852	0
ATF6	DB00852	0
ATF7	DB00852	0
JDP2	DB00852	0
FOS	DB00852	0
JUN	DB00852	0
GRIN1	DB00874	0
GRIN2A	DB00874	0
GRIN2B	DB00874	0
GRIN2C	DB00874	0
GRIN2D	DB00874	0
GRIN3A	DB00874	0
GRIN3B	DB00874	0
GABRA1	DB00897	1
GABRA2	DB00897	1
GABRA3	DB00897	1
GABRA4	DB00897	1
GABRA5	DB00897	1
GABRA6	DB00897	1
GABRB1	DB00897	1
GABRB2	DB00897	1
GABRB3	DB00897	1
GABRD	DB00897	1
GABRE	DB00897	1
GABRG1	DB00897	1
GABRG2	DB00897	1
GABRG3	DB00897	1
GABRP	DB00897	1
GABRQ	DB00897	1
SCN1A	DB00907	0
SCN10A	DB00907	0
SCN11A	DB00907	0
SCN2A	DB00907	0
SCN3A	DB00907	0
SCN4A	DB00907	0
SCN5A	DB00907	0
SCN7A	DB00907	0
SCN8A	DB00907	0
SCN9A	DB00907	0
SCN1B	DB00907	0
SCN2B	DB00907	0
SCN3B	DB00907	0
SCN4B	DB00907	0
ADRA1A	DB00934	0
ADRA1B	DB00934	0
ADRA1D	DB00934	0
ADRA2A	DB00934	0
ADRA2B	DB00934	0
ADRA2C	DB00934	0
PRKAA1	DB00945	1
PRKAA2	DB00945	1
PRKAB1	DB00945	1
PRKAB2	DB00945	1
PRKAG1	DB00945	1
PRKAG2	DB00945	1
PRKAG3	DB00945	1
TOP2A	DB00970	0
TOP2B	DB00970	0
DRD1	DB00988	1
DRD5	DB00988	1
CACNA1B	DB00996	0
CACNA1B	DB00996	0
ABCC8	DB01016	0
KCNJ11	DB01016	0
KCNJ11	DB01016	0
KCNJ8	DB01016	0
MAPK1	DB01017	0
MAPK10	DB01017	0
MAPK11	DB01017	0
MAPK12	DB01017	0
MAPK13	DB01017	0
MAPK14	DB01017	0
MAPK15	DB01017	0
MAPK3	DB01017	0
MAPK4	DB01017	0
MAPK6	DB01017	0
MAPK7	DB01017	0
MAPK8	DB01017	0
MAPK9	DB01017	0
GABRA1	DB01028	1
GABRA2	DB01028	1
GABRA3	DB01028	1
GABRA4	DB01028	1
GABRA5	DB01028	1
GABRA6	DB01028	1
GABRB1	DB01028	1
GABRB2	DB01028	1
GABRB3	DB01028	1
GABRD	DB01028	1
GABRE	DB01028	1
GABRG1	DB01028	1
GABRG2	DB01028	1
GABRG3	DB01028	1
GABRP	DB01028	1
GABRQ	DB01028	1
IMPDH1	DB01033	0
IMPDH2	DB01033	0
GRIN1	DB01043	0
GRIN2A	DB01043	0
GRIN2B	DB01043	0
GRIN2C	DB01043	0
GRIN2D	DB01043	0
GRIN3A	DB01043	0
GRIN3B	DB01043	0
GLRA1	DB01043	0
GLRA2	DB01043	0
GLRA3	DB01043	0
GLRA4	DB01043	0
GLRB	DB01043	0
GABRA1	DB01068	1
GABRA2	DB01068	1
GABRA3	DB01068	1
GABRA4	DB01068	1
GABRA5	DB01068	1
GABRA6	DB01068	1
GABRB1	DB01068	1
GABRB2	DB01068	1
GABRB3	DB01068	1
GABRD	DB01068	1
GABRE	DB01068	1
GABRG1	DB01068	1
GABRG2	DB01068	1
GABRG3	DB01068	1
GABRP	DB01068	1
GABRQ	DB01068	1
ADRA1A	DB01069	0
ADRA1B	DB01069	0
ADRA1D	DB01069	0
ADRA2A	DB01069	0
ADRA2B	DB01069	0
ADRA2C	DB01069	0
SCN1A	DB01069	0
SCN10A	DB01069	0
SCN11A	DB01069	0
SCN2A	DB01069	0
SCN3A	DB01069	0
SCN4A	DB01069	0
SCN5A	DB01069	0
SCN7A	DB01069	0
SCN8A	DB01069	0
SCN9A	DB01069	0
PGRMC1	DB01104	0
SIGMAR1	DB01104	0
GABRA1	DB01107	1
GABRA2	DB01107	1
GABRA3	DB01107	1
GABRA4	DB01107	1
GABRA5	DB01107	1
GABRA6	DB01107	1
GABRB1	DB01107	1
