T41141	D07RSA	0
T32060	D08GJS	0
T59328	D05ARF	0
T92144	D0FA6S	0
T76910	D0S7ZZ	0
T05904	D0A5JS	0
T36483	D0I2VE	0
T61622	D03XHS	0
T68547	D02WZK	0
T74238	D09JQU	0
T77365	D09UDF	0
T36059	D0R4LZ	0
T74952	D0A5RM	0
T37693	D0I4AF	0
T58992	D0X9SP	0
T83875	D0NS9X	0
T61622	D0Q3IE	0
T92072	D08AJS	0
T49102	D0C3KE	0
T83875	D02PSR	0
T20401	D0A5XB	0
T62820	D0T3DG	0
T67103	D0H4EK	0
T20401	D0D0BO	0
T98698	D0DI9S	0
T20401	D00GVA	0
T83011	D0Q3VI	0
T08813	D0QS6O	0
T51487	D08BOP	0
T64765	D01JXM	0
T06273	D05HJG	0
T97035	D04QFU	0
T58992	D06XDA	0
T76904	D01SGK	0
T07173	D0O0LS	0
T58921	D04BCB	1
T22939	D0H2MF	0
T99954	D09ANG	0
T96079	D0T6CN	0
T01777	D0F5TA	0
T73724	D03YQY	0
T16808	D09AFM	0
T67162	D0Y0ER	0
T22285	D0P4RL	0
T56923	D0W1WQ	0
T92609	D0T5KJ	0
T94033	D0F3SZ	0
T35809	D0O6XT	0
T85799	D0A5RM	0
T80896	D09NOH	0
T88505	D0ND6T	0
T71192	D05DVP	0
T32060	D0B4BN	0
T11241	D0R7ED	0
T79232	D05YHE	0
T99347	D0B5OK	0
T82028	D0D3OX	0
T89213	D07DJT	0
T64765	D0G2BS	0
T22274	D0R5VG	0
T12499	D0P3JW	0
T92072	D04LPX	0
T16117	D0GL9I	0
T13260	D0MA9G	0
T98275	D03XXT	0
T84486	D05JIS	0
T32880	D0X5US	0
T84621	D05VAN	0
T57700	D05FFB	0
T68782	D0MS3D	1
T87024	D0I9NH	0
T97035	D07RGP	0
T97592	D0Y0ES	0
T81358	D0LL4Y	0
T77365	D0W1PF	0
T20401	D0EJ9B	0
T89529	D0F2ME	0
T66665	D01MFK	0
T25005	D0V8JZ	0
T80975	D0EK0G	0
T64830	D0TV0C	0
T13714	D0K4GK	1
T92072	D06RCT	0
T20958	D06FJL	0
T59102	D02QBH	0
T58992	D0E4YP	1
T76685	D0J5KA	0
T68547	D0NL6C	0
T78709	D06OJI	0
T63024	D00PFT	0
T93344	D03RKP	0
T85799	D09RYV	0
T84621	D0M9VK	0
T49898	D0Y7QZ	0
T96014	D05PNI	0
T83904	D0V2UZ	0
T24983	D09FTZ	0
T16117	D03EHB	0
T13176	D0D4FR	0
T86399	D05ICT	0
T78709	D04TQF	0
T17986	DNM79H	0
T55729	D08DSJ	0
T92803	D08CUF	0
T47768	D0D8AN	0
T68461	D0V6RT	0
T32060	D0V6XA	0
T58992	D0J7XM	0
T62912	D0B7GU	1
T99347	D0D4HG	0
T59626	D07EGC	0
T00140	D07CJR	0
T11388	D07FLB	0
T87675	D0J6AB	0
T33902	D07MIE	1
T83813	D05RKH	0
T59045	D03LGY	0
T84703	D00DRL	0
T04741	D09KUE	0
T67162	D0M2ZE	0
T27137	D0S6DK	0
T14731	D0M5FF	0
T58992	D0MZ2A	0
T59679	D0B5MU	0
T32060	D01ESB	0
T60182	D0D8VU	0
T69485	D0FK6O	0
T76369	D08WQM	0
T12837	D0Q3FY	0
T82393	D02UYR	0
T23355	D0X4EE	0
T99616	D0E0JN	0
T31391	D0P5OE	0
T83813	D0W8EB	0
T54156	D0S9OL	0
T60693	D0R5TA	0
T63986	D0MW5Z	0
T11241	D0RL7G	0
T03818	D0J9ZA	0
T95913	D06DNH	0
T76414	D0T0GA	0
T70176	D0LX6X	0
T39977	D0A6HS	0
T07303	D08GBT	0
T94033	D07IBU	0
T83011	D00PJT	0
T92072	D0V9OO	1
T03661	D0G0TP	0
T61622	D0K0OY	0
T97035	D0J0BB	0
T05904	D0Z7YQ	0
T97035	D0OE5N	0
T11448	D0D1RU	0
T92609	D0F3AR	0
T55959	D0N4YP	0
T17758	D08INO	0
T16117	D0LL3D	0
T78709	D0Y4MC	0
T16691	D0V5HV	1
T78198	D07VEW	0
T97035	D0Q1NF	0
T59102	D0GN3E	0
T86679	D00MFV	0
T30081	D0D7FB	0
T66665	D02FYN	0
T76846	D0B8GR	0
T64765	D0W7OR	0
T77913	D0B4SF	0
T23714	D08HBN	1
T65864	D0X5CM	0
T72267	D02HDI	1
T28330	D0W9ZY	1
T47768	D00PYB	0
T60693	D0TH8E	0
T74456	D0T6WV	0
T44458	D0M5DX	0
T08856	D0K3RC	0
T26623	D06YEV	0
T46828	D0LR8X	0
T35842	D0ID5M	0
T77913	D04IFU	0
T22118	D04IIK	0
T13260	D02ABO	0
T75243	D0J9PK	0
T15745	D0I4FP	0
T63816	D0LP1K	0
T17345	D00CQW	0
T80387	D0B4WR	0
T20401	D07SDQ	0
T84703	D0J9ZG	0
T26500	D0Q8BS	1
T60693	D0HB6O	0
T40332	D0EE5S	0
T07217	D00KCT	0
T26623	D0P3AU	0
T57278	D05FXD	0
T12817	D0Z5LU	0
T08499	D09FGL	0
T66237	D05RNF	0
T55689	D0B4KG	0
T03691	D09PGC	0
T62820	D0N9IA	0
T41141	DM69TL	0
T00140	D02YPE	0
T55959	D02UUC	0
T65864	D0N9HX	0
T59102	D0P0RD	0
T01777	D0Y4LU	0
T68547	D00SSZ	0
T17758	D03NLL	0
T09185	D0BL0O	0
T92403	D0T1OG	0
T92072	D02VQK	0
T07806	D0D9YW	1
T47094	D03FQU	0
T94085	D0F8CC	1
T23499	D0Y8UY	0
T07930	D0M0RE	0
T30163	D07GUB	0
T76369	D0Y7FX	0
T38529	D0W7RI	1
T00895	D0X0HN	0
T62292	D0N0ZK	0
T85943	D04QEW	0
T99816	D09FOQ	0
T78709	D0X4RC	0
T99347	D0L1PQ	0
T74312	D0G0KQ	0
T68547	D0O6SJ	0
T28713	D0DH1H	0
T76685	D0K7XA	0
T37693	D04ICJ	0
T77913	D06FES	0
T08910	D0K2CZ	0
T16117	D06BCG	0
T76369	D09LSR	0
T12808	D0X0HN	0
T84621	D03MKT	0
T75797	D0BN1U	1
T58992	D07CIU	0
T64977	D0E4LC	0
T92072	D0N1PT	0
T27944	D00OLA	0
T76369	D05XRY	0
T52790	D0AA6Z	0
T30081	D07BYK	0
T78709	D02AVN	0
T89697	D02XQE	0
T81850	D0L1ND	0
T22274	D0MQ2D	0
T47768	D05FEQ	0
T30081	D0C7YS	0
T55959	D0L7BK	0
T99347	D03FOM	0
T00488	D0G6XT	0
T72458	D0X9PF	1
T42392	D0E5UQ	0
T51282	D0I1FJ	0
T61722	D0QH5C	0
T59604	D0W9VW	1
T78581	D0Q3CB	0
T66237	D08JNK	0
T03818	D03BPG	0
T47768	D06OKE	0
T83011	D0G8BT	0
T78429	D0Z5DM	0
T16117	D08WHV	0
T76685	D0T9TJ	0
T98642	D06DPJ	0
T76685	D0U5LL	1
T13714	D06VRA	0
T74258	D06ZCX	0
T44458	D2GJ4P	0
T73475	D0W2UK	0
T70977	D0TO6S	0
T68547	D0E8UH	0
T66665	D0G7FJ	0
T08910	D0FQ2N	0
T85943	D0S3FW	0
T70977	D00AAN	0
T78198	D0SO9G	0
T31479	D06GOK	0
T89534	D0B4VV	0
T32262	D02NMK	0
T59328	D06UEK	0
T48945	D0X5LN	0
T80896	D03QHG	0
T65200	D09VYW	0
T08910	D06WMM	0
T16987	D0YU8J	0
T13260	D0WK9Q	0
T70977	D4USX5	0
T86385	D0F2YC	0
T48873	D63WMQ	0
T18876	D07WQV	0
T63816	D0Z3BM	0
T98459	D07HRP	0
T13260	D0N9PY	0
T56510	D02OZK	0
T89529	D0J1GM	0
T44068	D0A6CQ	0
T88975	D0Y6HV	0
T11072	D0I9FI	0
T11448	D0K0MW	1
T92609	D0A0JU	0
T60693	D0M1YV	0
T78198	D0N2LE	0
T53524	D0M4SY	0
T87024	D01MMU	0
T67162	D05NZI	0
T94033	D0D9NT	0
T78709	D03ITI	0
T92072	D0BZ3S	0
T70176	D0MK6D	0
T25265	D0M9BY	0
T47768	D0D9RL	0
T92609	D0L9WN	0
T29130	D0EV5U	0
T15068	D02QAZ	0
T78890	D0B7VK	0
T92072	D0P0BV	0
T89360	D0ZG3O	0
T76685	D0D7OR	0
T11241	D06DYN	1
T98022	D05WSP	0
T98091	D0T2CG	1
T77365	D00NYG	0
T06046	D0GC1Y	0
T74456	D00NVX	0
T83011	D02BBT	0
T96862	D00KPR	0
T61722	D06ESU	0
T57943	D0N5MU	0
T32060	D07GBV	0
T41580	D0E3OL	0
T13852	D0P2AZ	0
T13260	D0A2GB	0
T36059	D0RF2M	0
T71390	D07ZNR	0
T55959	D0B5AG	0
T26623	D0L7MI	0
T76723	D0AF1J	0
T92803	D00BAJ	0
T28330	D0RL4M	0
T67272	D03JAL	0
T65019	D07DRT	0
T99347	D0C0FH	0
T28330	D01ZXW	0
T88185	D0A5MR	0
T88975	D09UMA	0
T76414	D0BC2N	0
T76685	D0D5SP	0
T62449	D0S3TJ	0
T11448	D0LI3J	0
T15497	D02IVR	1
T70977	D0A5RM	0
T76910	D07WXT	0
T07217	D06JEA	0
T58992	D07DTN	0
T28893	D0M2LD	1
T66665	D0R6ZC	0
T65200	D0Q2TF	0
T55959	D09XWL	0
T99347	D0RI6U	0
T18876	D0TA0L	0
T06273	D04ZQJ	0
T37693	D0GQ8W	1
T80387	D0FQ2N	0
T86399	D0C2XT	0
T93515	D06GQY	0
T57700	D0UN9O	0
T97035	D07RJD	0
T62276	D04ZJL	0
T66237	D09XWA	0
T12091	D05NEC	0
T03529	D05AMQ	0
T85467	D00HTY	1
T49368	D04AXH	0
T78581	D0PY7O	0
T60693	D0R1AB	0
T37848	D09REF	0
T13260	D04HVL	0
T31391	D0T6SD	0
T52921	D0M1YN	0
T47768	D00JPB	0
T34234	D06RBG	1
T46828	D06LQH	1
T35940	D9ILC1	0
T29500	D0H3CW	0
T97035	D0F6RH	0
T65864	D0S9SX	0
T02001	D07OCV	0
T20958	D0I0BN	0
T67684	D01UDC	0
T67162	D0S7WZ	0
T89529	D0M7ZZ	0
T51487	D0O9SG	0
T31204	D02FEA	0
T51191	D0FI2F	0
T67162	D0Y2BL	0
T92072	D0W1PF	0
T03818	D0Z7OX	1
T87023	D07FPS	0
T11241	D03BRM	1
T12499	D08WOG	0
T15571	D0C3AR	0
T97035	D02CFH	0
T18477	D05GKC	0
T11072	D0W2YN	0
T53524	D01UYS	0
T78709	D02PLD	0
T67684	D0M6VK	0
T16117	D01YNT	0
T99954	D0N2SR	1
T76414	D05KQC	0
T92072	D06KMJ	1
T09133	D0S0XD	0
T89534	D05BCA	0
T83875	D0L5EW	0
T47768	D07DFD	0
T43206	D0SK3V	0
T68251	D0IJ7O	0
T89034	D0K4PK	0
T52297	D0D8FE	0
T61746	D0D6MZ	0
T76685	D0R3GN	0
T78709	D0K6ZT	0
T92072	D0TU7I	0
T63505	D03GQI	0
T57392	D0S6NP	0
T83813	D0G7NW	0
T35940	D0TF0V	0
T26623	D08DRD	0
T96079	D06KGI	0
T97035	D00GRN	0
T86052	D08UZL	0
T16117	D04QFO	0
T06273	D0L1NQ	0
T99616	D0P9YV	0
T04831	D0N9DU	0
T76685	D0V5BV	0
T77365	D07HNM	0
T59604	D0U2QP	0
T74456	D0Q6YP	0
T28330	D06KWA	0
T44011	D0F6ZH	0
T53585	D0I0IM	0
T20709	D08CTL	1
T89041	D0S0EP	0
T01777	D0D1RU	0
T76198	D07WQV	0
T74456	D0XO1T	0
T47768	D08UOX	0
T00140	D08ORO	0
T92072	D0G2JG	0
T97613	D0XX9Y	0
T59626	D0C2GW	0
T96079	D0L5RW	0
T57700	D0F0ZY	0
T26623	D0OC4B	0
T11211	D0MM9P	0
T25315	D0T1PA	0
T08499	D0TH5H	0
T31989	D01UUZ	0
T07173	D03UDF	0
T37848	D0V0NM	0
T59679	D0F3XQ	1
T13260	D0K3CE	0
T92689	D06HDW	1
T16691	D0J7EM	0
T32880	D04BTN	0
T23995	D0Q3GQ	0
T58992	D0W2DN	0
T47094	D0L3SA	0
T63484	D0FF3D	0
T23995	D05LRV	0
T58992	D06KFX	0
T59626	D0C0EO	0
T87109	D06QYR	0
T74456	D0N6RF	0
T01777	D07OAF	1
T11211	D06VZE	0
T82702	D01BJB	1
T77613	D0HO1Q	0
T64765	D0G5DU	0
T07806	D01HRV	1
T89360	D0V0YP	0
T28265	D0Q5FV	0
T78709	D0XK0T	0
T64765	D09WQL	1
T83011	D0G5YA	0
T04507	D06DWW	0
T25307	D9D6QN	1
T59102	D0G0KQ	0
T37693	D06GAF	0
T16596	D0D0WQ	0
T67818	D0U8HD	0
T60693	D0V3OY	1
T47768	D08UZJ	0
T30823	D0GE3O	0
T60857	D00XMO	0
T80896	D0I5HZ	0
T58992	D0Q9TQ	0
T35664	D01GRB	0
T26623	D0K8TI	0
T68547	D0PP3Q	0
T32060	D01NTM	0
T78581	D0Z7QU	0
T11388	D04QHB	0
T52297	D0V4WT	1
T92609	D0P0IX	0
T08910	D0I4HT	0
T63024	D0J4GP	0
T94324	D06XNP	0
T89534	D0N0OY	0
T53524	D0IR5I	0
T01851	D0R3CY	0
T87023	D0Q1UR	0
T58992	D0M1YV	0
T53585	D0K1MB	0
T85799	D09OAH	0
T16987	D09TES	0
T67162	D03GES	0
T83875	D0Z0ZU	0
T65116	D0MA9U	0
T87024	D09DLP	0
T57700	D0XQ5F	0
T99990	D06BJG	0
T36059	D0RI4S	0
T92072	D03KLO	0
T26368	D08BXK	0
T67162	D06FUV	0
T58992	D03DIG	1
T75596	D09OAQ	0
T40954	D00GMJ	0
T51487	D00ETS	0
T13260	D0V8SM	0
T25608	D08MLH	1
T85799	D0FQ6V	0
T53585	D02TIT	0
T52921	D0U9QL	0
T92072	D0L2MN	0
T62841	D0UN9X	0
T86052	D04HDZ	0
T92072	D0W0QF	0
T78709	D02FNU	1
T76059	D08GFY	0
T51426	DBU2W3	1
T47094	D0BV8M	0
T07173	D0I5DM	0
T95923	D0PI4H	0
T83875	D0P1UC	0
T51487	D01UAS	0
T32060	D0T3IH	0
T06046	D0D2WC	0
T44011	D02ABO	0
T94033	D0I8WD	0
T75498	D0H3LU	0
T91331	D07OZR	0
T64567	D00YEF	0
T11448	D02QXT	0
T67102	D0P6RT	0
T00140	D04RQG	0
T51191	D01TSM	0
T46365	D0N7YT	0
T54156	D0L4EO	0
T51076	D0E7VO	0
T13260	D0UI8Q	0
T62974	D06AVM	1
T77365	D0QG9A	1
T83813	D0W7GQ	0
T68290	D0JD5W	0
T98062	D07MTU	0
T61744	D0R6MT	0
T63966	D0EE6A	0
T86591	D07MBC	1
T89041	D04SHY	0
T66237	D0L9NX	0
T11448	D0F2ML	0
T01003	D0GK1K	0
T64567	D0M4EV	0
T70977	D09AEV	0
T00140	D06TPF	0
T78709	D0V5HV	0
T59102	D0ZS3F	0
T71374	D0X2XZ	0
T24983	D0P0IX	0
T37693	D0Q8WG	1
T04902	D0S9XO	0
T86528	D02CYZ	0
T76414	D0Z2EV	0
T85943	D0D8OY	0
T86679	D0Q9GL	0
T78709	D02OJC	0
T62306	D0XH0K	1
T01777	D0GP1I	0
T01575	D09ZWH	0
T67102	D0W5NB	0
T89534	D02JJU	0
T53389	D0C7WP	0
T64567	D0J1PZ	0
T80975	D0H4GI	0
T25608	D0S0QY	1
T99347	D07FXC	0
T61657	D0G6JM	0
T53381	D00RLE	0
T10965	D0R7MJ	0
T86161	D06FNK	0
T07217	D07PLJ	0
T61746	D0VE0F	0
T15334	D0C9FK	0
T32880	D0SM8Z	0
T61722	D0E3WT	0
T33489	D0B1JM	0
T66665	D06HUQ	0
T09572	D0M8KC	0
T47768	D0M4DI	0
T28330	D07LQQ	0
T13260	D0T3ED	0
T89697	D07NSZ	0
T89534	D0W2YR	0
T01777	D0ZS3M	0
T05849	D02ZWC	0
T84581	D00IMW	0
T17986	D02TVQ	0
T44011	D0BF3Y	0
T53524	D03WTT	0
T24587	D07BTU	0
T26623	D00WFB	0
T92072	D0E4WF	0
T31309	D0D6BH	0
T74952	D0UB2J	0
T29500	D06ROA	0
T94788	D05QCG	0
T69485	D0U0TS	0
T60693	D05ZYZ	0
T64765	D0I3XA	0
T07173	D0T2OX	0
T66665	D0SJ3W	0
T65200	D0D3PY	0
T83875	D0H1VT	0
T84631	D07NYR	0
T64567	D04JIN	0
T60366	D01IGU	0
T20401	D0E3VJ	0
T37848	D0E2GV	0
T47768	D0G4FA	0
T42822	D0OR2L	0
T01777	D09DKC	1
T63986	D09MXK	0
T46937	D0N0TZ	0
T55959	D0G0CJ	0
T01003	D0TA9C	0
T11388	D0G8OD	0
T28330	D03EHS	0
T20401	D0Q5FV	0
T58589	D03UVL	0
T89041	D08YCD	0
T07173	D0I8AY	0
T78709	D07LRJ	0
T16117	D08CMQ	0
T12475	D08FKH	1
T32060	D0A6LB	0
T55959	D0A5RD	0
T40332	D05CWG	0
T57700	D0D3FB	0
T72779	D0P7JE	0
T89988	D07KIJ	0
T58992	D0M6BL	0
T58992	D02GMU	0
T84621	D0V3YH	0
T52297	D0Z3TJ	0
T76685	D0P1FO	1
T84486	D08ZAK	0
T77365	D05KEF	0
T32060	D07QMR	0
T35940	D0LR2Y	0
T59479	D0BW7P	0
T77913	D00JVR	0
T51408	D0WS1V	1
T28887	D06IQB	0
T85943	D06CYG	0
T55959	D0Q9NW	0
T60693	D01FPD	0
T99347	D0U2GG	0
T66665	D0N0GX	0
T67162	D0L7ZD	1
T66665	D0FQ3N	0
T67103	D01AXA	0
T93580	D0C2GR	0
T81850	D00QFL	0
T58992	D0J2IK	0
T47768	D05XCV	0
T55959	D0J7GF	0
T13260	D07UVN	0
T11211	D0SN9T	0
T02719	D01WKR	0
T30563	D0Y2XY	1
T78709	D06FWM	0
T89534	D02DML	0
T57392	D0C4XQ	0
T75498	D08FHU	0
T78709	D08BCF	0
T58992	D0TB4A	0
T09572	D0J6MM	0
T84486	D03BVC	0
T75243	D2B7WM	0
T11241	D07JOR	0
T59328	D0F6FZ	0
T16987	D04CVC	0
T26623	D02CGC	0
T63816	D0N5RV	0
T15000	D07LUR	0
T85943	D0G2CG	0
T22285	D03PGF	0
T26623	D0C7KK	0
T32060	D02SKA	0
T32060	D00LXH	0
T26368	D0N0ZK	0
T51487	D0J0CA	0
T47768	D0IQ0S	0
T22118	D0Q2GP	0
T40556	D07IYX	0
T32060	D02GNN	0
T89697	D0NI8W	0
T09960	D09XXH	0
T16633	D0Z3LZ	0
T67619	D09DGE	0
T28330	D02MIN	0
T28330	D0Z6UK	0
T86679	D0L5VS	0
T89361	D07ESC	0
T66665	D0NB0I	0
T31204	D0W7GQ	0
